source_doi,source_year,source_type,mode,reference_doi,claimed_title,claimed_authors,claimed_year,verdict,authority,title_similarity,detail
10.1016/j.apmr.2017.05.026,2017,journal-article,described,10.1100/tsw.2011.2,"Longitudinal data analyses using linear mixed models in SPSS: concepts, procedures and illustrations",Shek,2011,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.apmr.2017.05.026,2017,journal-article,identified,10.4037/ccn2015440,Effective pain management and improvements in patients' outcomes and satisfaction,Glowacki,2015,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.apmr.2017.05.026,2017,journal-article,described,10.4037/ccn2015440,Effective pain management and improvements in patients' outcomes and satisfaction,Glowacki,2015,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1007/s10008-017-3823-9,2017,journal-article,identified,10.1007/978-3-662-46657-5_28,Springer-Handbook of Electrochemical Energy,Schneider,2017,verified,crossref,75.0,partial title match (75%); author overlap 100%
10.1007/s10008-017-3823-9,2017,journal-article,described,10.1007/978-3-662-46657-5_28,Springer-Handbook of Electrochemical Energy,Schneider,2017,verified,crossref,75.0,matched a Crossref record by title search (75% similarity); no DOI given in document
10.1007/s10008-017-3823-9,2017,journal-article,identified,10.1007/978-1-4615-3040-4,Surface electrochemistry—a molecular level approach,Bockris,1993,verified,crossref,100.0,title matches record (100% similarity)
10.1007/s10008-017-3823-9,2017,journal-article,described,10.1007/978-1-4615-3040-4,Surface electrochemistry—a molecular level approach,Bockris,1993,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching article (100% title similarity)"
10.1016/j.jmaa.2017.05.033,2017,journal-article,identified,10.1090/crmp/051/03,The norm of truncated Toeplitz operator,Garcia,2010,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.jmaa.2017.05.033,2017,journal-article,described,10.1090/crmp/051/03,The norm of truncated Toeplitz operator,Garcia,2010,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.jmaa.2017.05.033,2017,journal-article,identified,10.1016/j.jfa.2011.08.005,Symbols of truncated Toeplitz operators,Baranov,2011,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.jmaa.2017.05.033,2017,journal-article,described,10.1016/j.jfa.2011.08.005,Symbols of truncated Toeplitz operators,Baranov,2011,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.jmaa.2017.05.033,2017,journal-article,identified,10.7153/oam-11-17,Asymmetric truncated Toeplitz operators on finite-dimensional spaces,Jurasik,2017,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.jmaa.2017.05.033,2017,journal-article,described,10.7153/oam-11-17,Asymmetric truncated Toeplitz operators on finite-dimensional spaces,Jurasik,2017,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.jmaa.2017.05.033,2017,journal-article,identified,10.1007/bf03321742,A nonlinear extremal problem on the Hardy space,Garcia,2009,verified,crossref,92.63157894736842,title matches record (93% similarity)
10.1016/j.jmaa.2017.05.033,2017,journal-article,described,10.1007/bf03321742,A nonlinear extremal problem on the Hardy space,Garcia,2009,verified,crossref,92.63157894736842,matched a Crossref record by title search (93% similarity); no DOI given in document
10.1016/j.jmaa.2017.05.033,2017,journal-article,identified,10.1007/bf02790036,One dimensional perturbations of restricted shifts,Clark,1972,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.jmaa.2017.05.033,2017,journal-article,described,10.1007/bf02790036,One dimensional perturbations of restricted shifts,Clark,1972,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.jmaa.2017.05.033,2017,journal-article,identified,10.1016/j.jfa.2010.05.005,Bounded symbols and reproducing kernel thesis for truncated Toeplitz operators,Baranov,2010,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.jmaa.2017.05.033,2017,journal-article,described,10.1016/j.jfa.2010.05.005,Bounded symbols and reproducing kernel thesis for truncated Toeplitz operators,Baranov,2010,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1007/s00247-017-3892-z,2017,journal-article,identified,10.55418/1881041794,Atlas of nontumor pathology: non-neoplastic disorders of the lower respiratory tract,Travis,2002,verified,crossref,100.0,title matches record (100% similarity)
10.1007/s00247-017-3892-z,2017,journal-article,described,10.55418/1881041794,Atlas of nontumor pathology: non-neoplastic disorders of the lower respiratory tract,Travis,2002,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.jalgebra.2020.06.022,2020,journal-article,identified,10.24033/asens.2196,Heights of varieties in multiprojective spaces and arithmetic Nullstellensätze,D'Andrea,2013,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.jalgebra.2020.06.022,2020,journal-article,described,10.24033/asens.2196,Heights of varieties in multiprojective spaces and arithmetic Nullstellensätze,D'Andrea,2013,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching article (100% title similarity)"
10.1016/j.jalgebra.2020.06.022,2020,journal-article,identified,10.2307/1971361,Bounds for the degrees in the Nullstellensatz,Brownawell,1987,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.jalgebra.2020.06.022,2020,journal-article,described,10.2307/1971361,Bounds for the degrees in the Nullstellensatz,Brownawell,1987,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.jalgebra.2020.06.022,2020,journal-article,identified,10.1007/bf01206635,Die Frage der endlich vielen Schritte in der Theorie der Polynomideale,Hermann,1926,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.jalgebra.2020.06.022,2020,journal-article,described,10.1007/bf01206635,Die Frage der endlich vielen Schritte in der Theorie der Polynomideale,Hermann,1926,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.jalgebra.2020.06.022,2020,journal-article,identified,10.1007/s00222-004-0434-8,On the effective Nullstellensatz,Jelonek,2005,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.jalgebra.2020.06.022,2020,journal-article,described,10.1007/s00222-004-0434-8,On the effective Nullstellensatz,Jelonek,2005,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.jalgebra.2020.06.022,2020,journal-article,identified,10.1090/s0894-0347-1988-0944576-7,Sharp effective Nullstellensatz,Kollár,1988,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.jalgebra.2020.06.022,2020,journal-article,described,10.1090/s0894-0347-1988-0944576-7,Sharp effective Nullstellensatz,Kollár,1988,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1182/bloodadvances.2020002556,2020,journal-article,identified,10.3389/fimmu.2018.00481,Transcriptional regulation of emergency granulopoiesis in leukemia,Hasan,2018,verified,crossref,100.0,title matches record (100% similarity)
10.1182/bloodadvances.2020002556,2020,journal-article,described,10.3389/fimmu.2018.00481,Transcriptional regulation of emergency granulopoiesis in leukemia,Hasan,2018,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1182/bloodadvances.2020002556,2020,journal-article,identified,10.1097/ccm.0000000000000714,Severe sepsis in hematopoietic stem cell transplant recipients,Kumar,2015,verified,crossref,100.0,title matches record (100% similarity)
10.1182/bloodadvances.2020002556,2020,journal-article,described,10.1097/ccm.0000000000000714,Severe sepsis in hematopoietic stem cell transplant recipients,Kumar,2015,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1182/bloodadvances.2020002556,2020,journal-article,identified,10.1097/hs9.0000000000000151,Mesenchymal stromal cells: role in the BM niche and in the support of hematopoietic stem cell transplantation,Crippa,2018,verified,crossref,100.0,title matches record (100% similarity)
10.1182/bloodadvances.2020002556,2020,journal-article,described,10.1097/hs9.0000000000000151,Mesenchymal stromal cells: role in the BM niche and in the support of hematopoietic stem cell transplantation,Crippa,2018,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1182/bloodadvances.2020002556,2020,journal-article,identified,10.1016/j.cellimm.2016.12.005,Toll-like receptors as a key regulator of mesenchymal stem cell function: an up-to-date review,Shirjang,2017,verified,crossref,100.0,title matches record (100% similarity)
10.1182/bloodadvances.2020002556,2020,journal-article,described,10.1016/j.cellimm.2016.12.005,Toll-like receptors as a key regulator of mesenchymal stem cell function: an up-to-date review,Shirjang,2017,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1182/bloodadvances.2020002556,2020,journal-article,identified,10.1128/iai.74.2.940-946.2006,Activation of toll-like receptor 9 by DNA from different bacterial species,Dalpke,2006,verified,crossref,100.0,title matches record (100% similarity)
10.1182/bloodadvances.2020002556,2020,journal-article,described,10.1128/iai.74.2.940-946.2006,Activation of toll-like receptor 9 by DNA from different bacterial species,Dalpke,2006,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1182/bloodadvances.2020002556,2020,journal-article,identified,10.1182/blood.v126.23.2220.2220,The results of the Russian clinical trial of mesenchymal stromal cells (MSCs) in severe neutropenic patients (pts) with septic shock (SS) (RUMCESS trial),Galstian,2015,verified,crossref,100.0,title matches record (100% similarity)
10.1182/bloodadvances.2020002556,2020,journal-article,described,10.1182/blood.v126.23.2220.2220,The results of the Russian clinical trial of mesenchymal stromal cells (MSCs) in severe neutropenic patients (pts) with septic shock (SS) (RUMCESS trial),Galstian,2015,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1007/s00186-019-00697-3,2020,journal-article,identified,10.1007/978-94-015-3711-7,Bandit problems: sequential allocation of experiments,Berry,1985,verified,crossref,100.0,title matches record (100% similarity)
10.1007/s00186-019-00697-3,2020,journal-article,described,10.1007/978-94-015-3711-7,Bandit problems: sequential allocation of experiments,Berry,1985,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1007/s00186-019-00697-3,2020,journal-article,identified,10.1017/cbo9780511546921,"Prediction, learning, and games",Cesa-Bianchi,2006,verified,crossref,100.0,title matches record (100% similarity)
10.1007/s00186-019-00697-3,2020,journal-article,described,10.1017/cbo9780511546921,"Prediction, learning, and games",Cesa-Bianchi,2006,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1007/s00186-019-00697-3,2020,journal-article,identified,10.1002/9780470980033,Multi-armed bandit allocation indices,Gittins,2011,verified,crossref,100.0,title matches record (100% similarity)
10.1007/s00186-019-00697-3,2020,journal-article,described,10.1002/9780470980033,Multi-armed bandit allocation indices,Gittins,2011,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1007/s00186-019-00697-3,2020,journal-article,identified,10.1002/0471722138,"Introduction to stochastic search and optimization: estimation, simulation, and control",Spall,2003,verified,crossref,100.0,title matches record (100% similarity)
10.1007/s00186-019-00697-3,2020,journal-article,described,10.1002/0471722138,"Introduction to stochastic search and optimization: estimation, simulation, and control",Spall,2003,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1007/s00186-019-00697-3,2020,journal-article,identified,10.1007/11564096_42,Machine learning: ECML 2005,Vermorel,2005,verified,crossref,30.0,title similarity low (30%) but authors agree (100%) — likely the same work recorded differently
10.1007/s00186-019-00697-3,2020,journal-article,described,10.1007/11564096_42,Machine learning: ECML 2005,Vermorel,2005,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching conference-paper (100% title similarity)"
10.3390/molecules25071522,2020,journal-article,identified,10.1080/07391102.2014.926256,Cell communication using intrinsically disordered proteins: What can syndecans say?,Leonova,2015,verified,crossref,100.0,title matches record (100% similarity)
10.3390/molecules25071522,2020,journal-article,described,10.1080/07391102.2014.926256,Cell communication using intrinsically disordered proteins: What can syndecans say?,Leonova,2015,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.3390/molecules25071522,2020,journal-article,identified,10.1002/prot.20517,YAKUSA: A fast structural database scanning method,Carpentier,2005,verified,crossref,100.0,title matches record (100% similarity)
10.3390/molecules25071522,2020,journal-article,described,10.1002/prot.20517,YAKUSA: A fast structural database scanning method,Carpentier,2005,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.3390/molecules25071522,2020,journal-article,identified,10.1093/nar/gkx1077,The eukaryotic linear motif resource–2018 update,Gouw,2018,verified,crossref,100.0,title matches record (100% similarity)
10.3390/molecules25071522,2020,journal-article,described,10.1093/nar/gkx1077,The eukaryotic linear motif resource–2018 update,Gouw,2018,verified,crossref,85.71428571428571,matched a Crossref record by title search (86% similarity); no DOI given in document
10.3390/molecules25071522,2020,journal-article,identified,10.1038/srep26941,Non-random distribution of homo-repeats: Links with biological functions and human diseases,Lobanov,2016,verified,crossref,100.0,title matches record (100% similarity)
10.3390/molecules25071522,2020,journal-article,described,10.1038/srep26941,Non-random distribution of homo-repeats: Links with biological functions and human diseases,Lobanov,2016,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.3390/molecules25071522,2020,journal-article,identified,10.1093/nar/25.17.3389,Gapped BLAST and PSI-BLAST: A new generation of protein database search programs,Altschul,1997,verified,crossref,100.0,title matches record (100% similarity)
10.3390/molecules25071522,2020,journal-article,described,10.1093/nar/25.17.3389,Gapped BLAST and PSI-BLAST: A new generation of protein database search programs,Altschul,1997,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.3390/molecules25071522,2020,journal-article,identified,10.1007/978-1-4939-0366-5_1,Protein structure modeling with MODELLER,Webb,2014,verified,crossref,100.0,title matches record (100% similarity)
10.3390/molecules25071522,2020,journal-article,described,10.1007/978-1-4939-0366-5_1,Protein structure modeling with MODELLER,Webb,2014,verified,crossref,93.33333333333333,matched a Crossref record by title search (93% similarity); no DOI given in document
10.1016/j.memsci.2019.117782,2020,journal-article,identified,10.1016/j.progpolymsci.2010.11.004,Thermal conductivity of carbon nanotubes and their polymer nanocomposites: a review,Han,2011,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.memsci.2019.117782,2020,journal-article,described,10.1016/j.progpolymsci.2010.11.004,Thermal conductivity of carbon nanotubes and their polymer nanocomposites: a review,Han,2011,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.memsci.2019.117782,2020,journal-article,identified,10.1016/j.memsci.2018.06.021,Study of the bubble membrane crystallization process for zero-brine discharge,Liu,2018,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.memsci.2019.117782,2020,journal-article,described,10.1016/j.memsci.2018.06.021,Study of the bubble membrane crystallization process for zero-brine discharge,Liu,2018,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.memsci.2019.117782,2020,journal-article,identified,10.1016/j.seppur.2014.07.006,Application of a porous composite hydrophobic/hydrophilic membrane in desalination by air gap and liquid gap membrane distillation: a comparative study,Essalhi,2014,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.memsci.2019.117782,2020,journal-article,described,10.1016/j.seppur.2014.07.006,Application of a porous composite hydrophobic/hydrophilic membrane in desalination by air gap and liquid gap membrane distillation: a comparative study,Essalhi,2014,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.memsci.2019.117782,2020,journal-article,identified,10.1016/j.desal.2014.03.016,Experimental study of hollow fiber AGMD modules with energy recovery for high saline water desalination,Geng,2014,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.memsci.2019.117782,2020,journal-article,described,10.1016/j.desal.2014.03.016,Experimental study of hollow fiber AGMD modules with energy recovery for high saline water desalination,Geng,2014,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.memsci.2019.117782,2020,journal-article,identified,10.1016/j.applthermaleng.2016.11.030,Experimental characterization of heat transfer in an additively manufactured polymer heat exchanger,Arie,2017,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.memsci.2019.117782,2020,journal-article,described,10.1016/j.applthermaleng.2016.11.030,Experimental characterization of heat transfer in an additively manufactured polymer heat exchanger,Arie,2017,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.memsci.2019.117782,2020,journal-article,identified,10.1016/j.applthermaleng.2016.11.041,Review of polymers for heat exchanger applications: factors concerning thermal conductivity,Hussain,2017,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.memsci.2019.117782,2020,journal-article,described,10.1016/j.applthermaleng.2016.11.041,Review of polymers for heat exchanger applications: factors concerning thermal conductivity,Hussain,2017,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.7759/cureus.12007,2020,journal-article,identified,10.1186/s12889-019-6713-5,Influenza epidemiology and influenza vaccine effectiveness during the 2016-2017 season in the Global Influenza Hospital Surveillance Network (GIHSN),V,2019,verified,crossref,100.0,title matches record (100% similarity)
10.7759/cureus.12007,2020,journal-article,described,10.1186/s12889-019-6713-5,Influenza epidemiology and influenza vaccine effectiveness during the 2016-2017 season in the Global Influenza Hospital Surveillance Network (GIHSN),V,2019,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching article (100% title similarity)"
10.7759/cureus.12007,2020,journal-article,identified,10.1016/j.cjca.2011.03.005,Influenza myocarditis and myositis: case presentation and review of the literature,K,2011,verified,crossref,100.0,title matches record (100% similarity)
10.7759/cureus.12007,2020,journal-article,described,10.1016/j.cjca.2011.03.005,Influenza myocarditis and myositis: case presentation and review of the literature,K,2011,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching article (100% title similarity)"
10.7759/cureus.12007,2020,journal-article,identified,10.1093/eurheartj/ehn296,Acute viral myocarditis,R,2008,verified,crossref,100.0,title matches record (100% similarity)
10.7759/cureus.12007,2020,journal-article,described,10.1093/eurheartj/ehn296,Acute viral myocarditis,R,2008,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching article (100% title similarity)"
10.7759/cureus.12007,2020,journal-article,identified,10.1016/s0735-1097(00)00690-2,Echocardiographic findings in fulminant and acute myocarditis,GM,2000,verified,crossref,100.0,title matches record (100% similarity)
10.7759/cureus.12007,2020,journal-article,described,10.1016/s0735-1097(00)00690-2,Echocardiographic findings in fulminant and acute myocarditis,GM,2000,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching article (100% title similarity)"
10.7759/cureus.12007,2020,journal-article,identified,10.1001/jama.2013.279206,Association between influenza vaccination and cardiovascular outcomes in high-risk patients: a meta-analysis,JA,2013,verified,crossref,100.0,title matches record (100% similarity)
10.7759/cureus.12007,2020,journal-article,described,10.1001/jama.2013.279206,Association between influenza vaccination and cardiovascular outcomes in high-risk patients: a meta-analysis,JA,2013,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching peer-review (100% title similarity)"
10.7759/cureus.12007,2020,journal-article,identified,10.1007/s10156-012-0499-z,A national survey on myocarditis associated with influenza H1N1pdm2009 in the pandemic and postpandemic season in Japan,A,2013,verified,crossref,100.0,title matches record (100% similarity)
10.7759/cureus.12007,2020,journal-article,described,10.1007/s10156-012-0499-z,A national survey on myocarditis associated with influenza H1N1pdm2009 in the pandemic and postpandemic season in Japan,A,2013,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching article (100% title similarity)"
10.1016/j.yexcr.2020.112163,2020,journal-article,identified,10.1101/gad.13.19.2570,The SIR2/3/4 complex and SIR2 alone promote longevity in Saccharomyces cerevisiae by two different mechanisms,Kaeberlein,1999,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.yexcr.2020.112163,2020,journal-article,described,10.1101/gad.13.19.2570,The SIR2/3/4 complex and SIR2 alone promote longevity in Saccharomyces cerevisiae by two different mechanisms,Kaeberlein,1999,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.yexcr.2020.112163,2020,journal-article,identified,10.1074/jbc.ra118.002025,Histone deacetylase–mediated regulation of endolysosomal pH,Prasad,2018,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.yexcr.2020.112163,2020,journal-article,described,10.1074/jbc.ra118.002025,Histone deacetylase–mediated regulation of endolysosomal pH,Prasad,2018,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.yexcr.2020.112163,2020,journal-article,identified,10.1016/j.cell.2012.10.051,CDK-dependent Hsp70 phosphorylation controls G1 cyclin abundance and cell-cycle progression,Truman,2012,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.yexcr.2020.112163,2020,journal-article,described,10.1016/j.cell.2012.10.051,CDK-dependent Hsp70 phosphorylation controls G1 cyclin abundance and cell-cycle progression,Truman,2012,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.yexcr.2020.112163,2020,journal-article,identified,10.1046/j.1365-2958.2001.02297.x,Osmotic stress causes a G1 cell cycle delay and downregulation of Cln3/Cdc28 activity in Saccharomyces cerevisiae,Bellí,2001,verified,crossref,98.65470852017937,title matches record (99% similarity)
10.1016/j.yexcr.2020.112163,2020,journal-article,described,10.1046/j.1365-2958.2001.02297.x,Osmotic stress causes a G1 cell cycle delay and downregulation of Cln3/Cdc28 activity in Saccharomyces cerevisiae,Bellí,2001,verified,crossref,98.65470852017937,matched a Crossref record by title search (99% similarity); no DOI given in document
10.1016/j.yexcr.2020.112163,2020,journal-article,identified,10.1016/j.molcel.2007.04.023,Cyclin Cln3 is retained at the ER and released by the J chaperone Ydj1 in late G1 to trigger cell cycle entry,Vergés,2007,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.yexcr.2020.112163,2020,journal-article,described,10.1016/j.molcel.2007.04.023,Cyclin Cln3 is retained at the ER and released by the J chaperone Ydj1 in late G1 to trigger cell cycle entry,Vergés,2007,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.yexcr.2020.112163,2020,journal-article,identified,10.1371/journal.pgen.1002253,Elevated proteasome capacity extends replicative lifespan in Saccharomyces cerevisiae,Kruegel,2011,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.yexcr.2020.112163,2020,journal-article,described,10.1371/journal.pgen.1002253,Elevated proteasome capacity extends replicative lifespan in Saccharomyces cerevisiae,Kruegel,2011,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.2215/cjn.15771219,2020,journal-article,identified,10.1681/asn.2017080856,Characterization of coding/noncoding variants for SHROOM3 in patients with CKD,Prokop,2018,verified,crossref,100.0,title matches record (100% similarity)
10.2215/cjn.15771219,2020,journal-article,described,10.1681/asn.2017080856,Characterization of coding/noncoding variants for SHROOM3 in patients with CKD,Prokop,2018,verified,crossref,80.91603053435114,matched a Crossref record by title search (81% similarity); no DOI given in document
10.2215/cjn.15771219,2020,journal-article,identified,10.1038/nature07829,Histone modifications at human enhancers reflect global cell-type-specific gene expression,Heintzman,2009,verified,crossref,100.0,title matches record (100% similarity)
10.2215/cjn.15771219,2020,journal-article,described,10.1038/nature07829,Histone modifications at human enhancers reflect global cell-type-specific gene expression,Heintzman,2009,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.2215/cjn.15771219,2020,journal-article,identified,10.1111/febs.13763,Genome engineering tools for building cellular models of disease,Lin,2016,verified,crossref,100.0,title matches record (100% similarity)
10.2215/cjn.15771219,2020,journal-article,described,10.1111/febs.13763,Genome engineering tools for building cellular models of disease,Lin,2016,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.2215/cjn.15771219,2020,journal-article,identified,10.1016/j.ajhg.2019.03.025,Cell-type heterogeneity in adipose tissue is associated with complex traits and reveals disease-relevant cell-specific eQTLs,Glastonbury,2019,verified,crossref,100.0,title matches record (100% similarity)
10.2215/cjn.15771219,2020,journal-article,described,10.1016/j.ajhg.2019.03.025,Cell-type heterogeneity in adipose tissue is associated with complex traits and reveals disease-relevant cell-specific eQTLs,Glastonbury,2019,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.2215/cjn.15771219,2020,journal-article,identified,10.1016/j.cels.2016.10.019,The International Human Epigenome Consortium data portal,Bujold,2016,verified,crossref,100.0,title matches record (100% similarity)
10.2215/cjn.15771219,2020,journal-article,described,10.1016/j.cels.2016.10.019,The International Human Epigenome Consortium data portal,Bujold,2016,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.2215/cjn.15771219,2020,journal-article,identified,10.1038/nmeth.2688,"Transposition of native chromatin for fast and sensitive epigenomic profiling of open chromatin, DNA-binding proteins and nucleosome position",Buenrostro,2013,verified,crossref,100.0,title matches record (100% similarity)
10.2215/cjn.15771219,2020,journal-article,described,10.1038/nmeth.2688,"Transposition of native chromatin for fast and sensitive epigenomic profiling of open chromatin, DNA-binding proteins and nucleosome position",Buenrostro,2013,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.jbiomech.2022.111214,2022,journal-article,identified,10.1016/j.jbiomech.2009.01.032,Knee muscle forces during walking and running in patellofemoral pain patients and pain-free controls,Besier,2009,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.jbiomech.2022.111214,2022,journal-article,described,10.1016/j.jbiomech.2009.01.032,Knee muscle forces during walking and running in patellofemoral pain patients and pain-free controls,Besier,2009,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.jbiomech.2022.111214,2022,journal-article,identified,10.1016/j.jbiomech.2005.06.019,Differences in muscle function during walking and running at the same speed,Sasaki,2006,verified,crossref,100.0,title matches record (100% similarity)
